code,component,stock_name,industry,EV,sign
600397,0.08578078750982628,Error,Error,EV_3,positive
600792,0.08431284981225579,Error,Error,EV_3,positive
600121,0.0753624864829779,Error,Error,EV_3,positive
601918,0.07519553750864177,Error,Error,EV_3,positive
600307,0.07481214832860672,Error,Error,EV_3,positive
