code,component,stock_name,industry,EV,sign
600665,0.09932423216838582,Error,Error,EV_4,positive
600159,0.09418323661941043,Error,Error,EV_4,positive
600743,0.08739488924931364,Error,Error,EV_4,positive
600748,0.08581334028748148,Error,Error,EV_4,positive
600697,0.08525571772839499,Error,Error,EV_4,positive
