code,component,stock_name,industry,EV,sign
600549,-0.12032154037569918,Error,Error,EV_4,negative
600111,-0.11725288468275287,Error,Error,EV_4,negative
600096,-0.10586710739867491,Error,Error,EV_4,negative
600141,-0.10428146069548624,兴发集团,化肥行业,EV_4,negative
600392,-0.10209768569653827,Error,Error,EV_4,negative
