code,component,stock_name,industry,EV,sign
600519,-0.15557249328136966,Error,Error,EV_3,negative
600436,-0.14780289039899577,Error,Error,EV_3,negative
603288,-0.13800951293497749,Error,Error,EV_3,negative
603369,-0.13796560893246598,Error,Error,EV_3,negative
603589,-0.13426706516550113,Error,Error,EV_3,negative
